,price,bed,bath,feet,address,new_flag,link,company,original_str
32,720000,3,2,1318,"4344 Boyd Avenue,Bronx, NY 10466",True,https://www.trulia.com/p/ny/bronx/4344-boyd-ave-bronx-ny-10466--2008944802,ERA INSITE REALTY SERVICES,"NEW
OPEN SAT, 12-1:30PM
$720,000
3bd
2ba
1,318 sqft
4344 Boyd Avenue,
Bronx, NY 10466
LISTING BY: ERA INSITE REALTY SERVICES"
33,1050000,4,2,,"44-06 Jessie Ct,Little Neck, NY 11363",True,https://www.trulia.com/p/ny/little-neck/44-06-jessie-ct-little-neck-ny-11363--2396643136,KELLER WILLIAMS RLTY LANDMARK,"NEW
OPEN SAT, 1-3PM
$1,050,000
4bd
2ba
44-06 Jessie Ct,
Little Neck, NY 11363
LISTING BY: KELLER WILLIAMS RLTY LANDMARK"
34,550000,3,2,1290,"188-16 Ludlum Avenue,Saint Albans, NY 11412",True,https://www.trulia.com/p/ny/saint-albans/188-16-ludlum-ave-saint-albans-ny-11412--2398649458,KELLER WILLIAMS NYC,"NEW
COMING SOON 3/1
$550,000
3bd
2ba
1,290 sqft
188-16 Ludlum Avenue,
Saint Albans, NY 11412
LISTING BY: KELLER WILLIAMS NYC"
35,1150000,2,1,,"310 W 99th St #802,New York, NY 10025",True,https://www.trulia.com/p/ny/new-york/310-w-99th-st-802-new-york-ny-10025--2192102507,BROWN HARRIS STEVENS,"NEW
OPEN SUN, 1-3PM
$1,150,000
2bd
1ba
310 W 99th St #802,
New York, NY 10025
LISTING BY: BROWN HARRIS STEVENS"
36,2700000,5,4,3740,"232 W 112th St #1-3,New York, NY 10026",True,https://www.trulia.com/p/ny/new-york/232-w-112th-st-1-3-new-york-ny-10026--2625024550,PERRY ASSOCIATES NYC INC,"NEW - 2 DAYS AGO
$2,700,000
5bd
4ba
3,740 sqft
232 W 112th St #1-3,
New York, NY 10026
LISTING BY: PERRY ASSOCIATES NYC INC"
37,1750000,,,,"104-30 Jamaica Avenue,Richmond Hill, NY 11418",True,https://www.trulia.com/home/104-30-Jamaica-Ave-Richmond-Hill-NY-11418-2065402553,AA REALTY FIRST INC,"NEW - 1 DAY AGO
$1,750,000
104-30 Jamaica Avenue,
Richmond Hill, NY 11418
LISTING BY: AA REALTY FIRST INC"
38,348000,2,1,,"163-04 Willets Point Boulevard UNIT 2F,Whitestone, NY 11357",True,https://www.trulia.com/p/ny/whitestone/163-04-willets-point-blvd-2f-whitestone-ny-11357--2625104899,KELLER WILLIAMS LEGENDARY,"NEW
OPEN SUN, 12-1:45PM
$348,000
2bd
1ba
163-04 Willets Point Boulevard UNIT 2F,
Whitestone, NY 11357
LISTING BY: KELLER WILLIAMS LEGENDARY"
39,1695000,8,4,3200,"280 Marion St,Brooklyn, NY 11233",True,https://www.trulia.com/p/ny/brooklyn/280-marion-st-brooklyn-ny-11233--179633,COMPASS,"NEW
OPEN SUN, 12-1:30PM
$1,695,000
8bd
4ba
3,200 sqft
280 Marion St,
Brooklyn, NY 11233
LISTING BY: COMPASS"
0,975000,1,1,,"204 W 10th St #2,New York, NY 10014",True,https://www.trulia.com/p/ny/new-york/204-w-10th-st-2-new-york-ny-10014--2192599228,SR8 REALTY LLC,"NEW
OPEN SUN, 12:30-2PM
$975,000
1bd
1ba
204 W 10th St #2,
New York, NY 10014
LISTING BY: SR8 REALTY LLC"
1,679000,2,2,1200,"69-10 108 Street UNIT 6O,Forest Hills, NY 11375",True,https://www.trulia.com/p/ny/forest-hills/69-10-108th-st-6o-forest-hills-ny-11375--2503849578,O KANE REALTY,"NEW - 1 DAY AGO
$679,000
2bd
2ba
1,200 sqft
69-10 108 Street UNIT 6O,
Forest Hills, NY 11375
LISTING BY: O KANE REALTY"
2,739000,3,3,,"184-24 Edgewood Ave,Springfield Gardens, NY 11413",True,https://www.trulia.com/p/ny/springfield-gardens/184-24-edgewood-ave-springfield-gardens-ny-11413--2195755124,GLORY HOMES REALTY,"NEW
OPEN SUN, 12:30-2:30PM
$739,000
3bd
3ba
184-24 Edgewood Ave,
Springfield Gardens, NY 11413
LISTING BY: GLORY HOMES REALTY"
3,1429000,6,5,,"144-64 Guy R Brewer Boulevard,Jamaica, NY 11434",True,https://www.trulia.com/p/ny/jamaica/144-64-guy-r-brewer-blvd-jamaica-ny-11434--2010257670,PARK ASSETS REAL ESTATE CORP,"NEW - 1 DAY AGO
$1,429,000
6bd
5ba
144-64 Guy R Brewer Boulevard,
Jamaica, NY 11434
LISTING BY: PARK ASSETS REAL ESTATE CORP"
4,1199000,6,5,,"95-34 115th Street,South Richmond Hill, NY 11419",True,https://www.trulia.com/p/ny/south-richmond-hill/95-34-115th-st-south-richmond-hill-ny-11419--2397722405,DESIMONE REAL ESTATE,"NEW
OPEN SAT, 11-1PM
NEW CONSTRUCTION
$1,199,000
6bd
5ba
95-34 115th Street,
South Richmond Hill, NY 11419
LISTING BY: DESIMONE REAL ESTATE"
5,649500,0,,,"1208 Hoe Ave,Bronx, NY 10459",True,https://www.trulia.com/p/ny/bronx/1208-hoe-ave-bronx-ny-10459--2008891569,CENTURY 21 ALLIANCE-NP,"NEW - 2 DAYS AGO
$649,500
Studio
1208 Hoe Ave,
Bronx, NY 10459
LISTING BY: CENTURY 21 ALLIANCE-NP"
6,400000,2,1,,"463 Chestnut,Brooklyn, NY 11208",True,https://www.trulia.com/p/ny/brooklyn/463-chestnut-st-brooklyn-ny-11208--2009625781,KELLER WILLIAMS LANDMARK II,"NEW - 1 DAY AGO
$400,000
2bd
1ba
463 Chestnut,
Brooklyn, NY 11208
LISTING BY: KELLER WILLIAMS LANDMARK II"
7,859000,4,2,,"318 Logan Street,Brooklyn, NY 11208",True,https://www.trulia.com/p/ny/brooklyn/318-logan-st-brooklyn-ny-11208--2009623434,REALTY EXECUTIVES POWERHOUSE,"NEW - 1 DAY AGO
$859,000
4bd
2ba
318 Logan Street,
Brooklyn, NY 11208
LISTING BY: REALTY EXECUTIVES POWERHOUSE"
8,424888,1,1,,"162-21 Powells Cove Boulevard UNIT 3J,Whitestone, NY 11357",True,https://www.trulia.com/p/ny/whitestone/162-21-powells-cove-blvd-3j-whitestone-ny-11357--2398542770,SHARES OF NEW YORK MARKETING,"NEW
COMING SOON 2/26
$424,888
1bd
1ba
162-21 Powells Cove Boulevard UNIT 3J,
Whitestone, NY 11357
LISTING BY: SHARES OF NEW YORK MARKETING"
9,680000,3,3,,"738 Vermont Street,Brooklyn, NY 11207",True,https://www.trulia.com/p/ny/brooklyn/738-vermont-st-brooklyn-ny-11207--2009615340,FAVE REALTY INC,"NEW
COMING SOON 2/22
$680,000
3bd
3ba
738 Vermont Street,
Brooklyn, NY 11207
LISTING BY: FAVE REALTY INC"
10,1200000,,,,"34-17 107th Street,Flushing, NY 11368",True,https://www.trulia.com/home/3417-107th-St-Flushing-NY-11368-31970567,NEIGHBORHOOD ELITE HOMES LLC,"NEW - 1 DAY AGO
$1,200,000
34-17 107th Street,
Flushing, NY 11368
LISTING BY: NEIGHBORHOOD ELITE HOMES LLC"
11,649900,3,3,,"126 Mountain View,Staten Island, NY 10314",True,https://www.trulia.com/p/ny/staten-island/126-mountainview-ave-staten-island-ny-10314--2008844198,BH&G REAL ESTATE SAFARI REALTY,"NEW - 1 DAY AGO
$649,900
3bd
3ba
126 Mountain View,
Staten Island, NY 10314
LISTING BY: BH&G REAL ESTATE SAFARI REALTY"
12,1299000,4,3,,"268 78th Street,Brooklyn, NY 11209",True,https://www.trulia.com/p/ny/brooklyn/268-78th-st-brooklyn-ny-11209--307278,LAFFEY REAL ESTATE,"NEW
OPEN SAT, 2-4PM
$1,299,000
4bd
3ba
268 78th Street,
Brooklyn, NY 11209
LISTING BY: LAFFEY REAL ESTATE"
13,1525000,2,2,976,"526 Union Ave #503,Brooklyn, NY 11211",True,https://www.trulia.com/p/ny/brooklyn/526-union-ave-503-brooklyn-ny-11211--2596202332,MNS,"NEW - 2 DAYS AGO
$1,525,000
2bd
2ba
976 sqft
526 Union Ave #503,
Brooklyn, NY 11211
LISTING BY: MNS"
14,1200000,2,2,1318,"186 Rochelle Street,Bronx, NY 10464",True,https://www.trulia.com/p/ny/bronx/186-rochelle-st-bronx-ny-10464--2008927313,JULIA B FEE SOTHEBYS INT. RLTY,"NEW
OPEN SUN, 12-2PM
$1,200,000
2bd
2ba
1,318 sqft
186 Rochelle Street,
Bronx, NY 10464
LISTING BY: JULIA B FEE SOTHEBYS INT. RLTY"
15,890000,3,2,938,"51-07 Ireland Street,Flushing, NY 11373",True,https://www.trulia.com/p/ny/flushing/5107-ireland-st-flushing-ny-11373--2010047045,E REALTY INTERNATIONAL CORP,"NEW - 2 DAYS AGO
$890,000
3bd
2ba
938 sqft
51-07 Ireland Street,
Flushing, NY 11373
LISTING BY: E REALTY INTERNATIONAL CORP"
16,149888,1,1,,"112-19 34 Avenue UNIT 5E,Corona, NY 11368",True,https://www.trulia.com/p/ny/corona/112-19-34th-ave-5e-corona-ny-11368--2424040007,WINZONE REALTY INC,"NEW - 2 DAYS AGO
$149,888
1bd
1ba
112-19 34 Avenue UNIT 5E,
Corona, NY 11368
LISTING BY: WINZONE REALTY INC"
17,1195000,6,5,,"132-50 Bennett,Jamaica, NY 11434",True,https://www.trulia.com/p/ny/jamaica/132-50-bennett-ct-jamaica-ny-11434--2396383252,MASSADA REALTY INC,"NEW
OPEN SUN, 1-3PM
$1,195,000
6bd
5ba
132-50 Bennett,
Jamaica, NY 11434
LISTING BY: MASSADA REALTY INC"
18,1250000,7,3,2320,"225 Grant Avenue,Brooklyn, NY 11208",True,https://www.trulia.com/p/ny/brooklyn/225-grant-ave-brooklyn-ny-11208--2009621333,CENTURY HOMES REALTY GROUP LLC,"NEW
OPEN SAT, 2-4PM
$1,250,000
7bd
3ba
2,320 sqft
225 Grant Avenue,
Brooklyn, NY 11208
LISTING BY: CENTURY HOMES REALTY GROUP LLC"
19,739000,3,3,,"248-11 Francis Lewis Boulevard,Rosedale, NY 11422",True,https://www.trulia.com/p/ny/rosedale/248-11-francis-lewis-blvd-rosedale-ny-11422--2010207459,REALTY MASTERS INC,"NEW - 2 DAYS AGO
$739,000
3bd
3ba
248-11 Francis Lewis Boulevard,
Rosedale, NY 11422
LISTING BY: REALTY MASTERS INC"
20,1450000,6,5,,"86-34 235th Court,Queens Village, NY 11427",True,https://www.trulia.com/p/ny/queens-village/86-34-235th-ct-queens-village-ny-11427--2398468058,KINGSLAND PROPERTIES,"NEW
OPEN SAT, 1-4PM
$1,450,000
6bd
5ba
86-34 235th Court,
Queens Village, NY 11427
LISTING BY: KINGSLAND PROPERTIES"
21,579000,3,2,1175,"150-27 116th Ave,Jamaica, NY 11434",True,https://www.trulia.com/p/ny/jamaica/150-27-116th-ave-jamaica-ny-11434--2010258454,PRIMEROCK REAL ESTATE GROUP INC,"NEW - 2 DAYS AGO
$579,000
3bd
2ba
1,175 sqft
150-27 116th Ave,
Jamaica, NY 11434
LISTING BY: PRIMEROCK REAL ESTATE GROUP INC"
22,999888,7,3,1952,"35-45 99th Street,Corona, NY 11368",True,https://www.trulia.com/p/ny/corona/35-45-99th-st-corona-ny-11368--2397069084,PIN IT REALTY LLC,"NEW - 2 DAYS AGO
$999,888
7bd
3ba
1,952 sqft
35-45 99th Street,
Corona, NY 11368
LISTING BY: PIN IT REALTY LLC"
23,775000,0,1,510,"445 5th Ave #9E,New York, NY 10016",True,https://www.trulia.com/p/ny/new-york/445-5th-ave-9e-new-york-ny-10016--2008630424,RSNY REALTY,"NEW - 2 DAYS AGO
$775,000
Studio
1ba
510 sqft
445 5th Ave #9E,
New York, NY 10016
LISTING BY: RSNY REALTY"
24,439000,2,1,,"68-20 Burns Street UNIT B,Forest Hills, NY 11375",True,https://www.trulia.com/p/ny/forest-hills/68-20-burns-st-b-forest-hills-ny-11375--2566573291,EXP REALTY,"NEW
OPEN SAT, 12-1:30PM
3D VIEW
$439,000
2bd
1ba
68-20 Burns Street UNIT B,
Forest Hills, NY 11375
LISTING BY: EXP REALTY"
25,235000,1,1,724,"5 Metropolitan Oval UNIT 2E,Bronx, NY 10462",True,https://www.trulia.com/p/ny/bronx/5-metropolitan-oval-2e-bronx-ny-10462--2008921228,EXP REALTY,"NEW - 2 DAYS AGO
$235,000
1bd
1ba
724 sqft
5 Metropolitan Oval UNIT 2E,
Bronx, NY 10462
LISTING BY: EXP REALTY"
26,290000,1,1,,"67-11 Yellowstone Blvd UNIT 2A,Forest Hills, NY 11375",True,https://www.trulia.com/p/ny/forest-hills/6707-yellowstone-blvd-2a-forest-hills-ny-11375--2010073481,DOUGLAS ELLIMAN REAL ESTATE,"NEW
OPEN SUN, 11-12:30PM
$290,000
1bd
1ba
67-11 Yellowstone Blvd UNIT 2A,
Forest Hills, NY 11375
LISTING BY: DOUGLAS ELLIMAN REAL ESTATE"
27,375000,2,1,,"21-58 35th St #4C,Astoria, NY 11105",True,https://www.trulia.com/p/ny/astoria/21-58-35th-st-4c-astoria-ny-11105--2308632864,BEEKMAN STREET REALTY,"NEW - 2 DAYS AGO
$375,000
2bd
1ba
21-58 35th St #4C,
Astoria, NY 11105
LISTING BY: BEEKMAN STREET REALTY"
28,345000,2,2,1100,"3750 Hudson Manor Ter #4DE,Bronx, NY 10463",True,https://www.trulia.com/p/ny/bronx/3750-hudson-manor-ter-4de-bronx-ny-10463--2334492584,DOUGLAS ELLIMAN,"NEW
OPEN SUN, 2-3:30PM
$345,000
2bd
2ba
1,100 sqft
3750 Hudson Manor Ter #4DE,
Bronx, NY 10463
LISTING BY: DOUGLAS ELLIMAN"
29,302000,3,1,965,"39 Osgood Avenue,Staten Island, NY 10304",True,https://www.trulia.com/p/ny/staten-island/39-osgood-ave-staten-island-ny-10304--2008750558,REALHOME SERVICES & SOLUTIONS,"NEW - 2 DAYS AGO
FORECLOSURE
BANK OWNED
$302,000
3bd
1ba
965 sqft
39 Osgood Avenue,
Staten Island, NY 10304
LISTING BY: REALHOME SERVICES & SOLUTIONS"
30,245000,0,1,520,"207 Ocean Pkwy #1H,Brooklyn, NY 11218",True,https://www.trulia.com/p/ny/brooklyn/207-ocean-pkwy-1h-brooklyn-ny-11218--2346130917,DOUGLAS ELLIMAN,"NEW - 2 DAYS AGO
$245,000
Studio
1ba
520 sqft
207 Ocean Pkwy #1H,
Brooklyn, NY 11218
LISTING BY: DOUGLAS ELLIMAN"
31,699000,0,1,536,"120 E 90th St #12G,New York, NY 10128",True,https://www.trulia.com/p/ny/new-york/120-e-90th-st-12g-new-york-ny-10128--2088913659,"ALEX TEMBELIS, LREB","NEW - 2 DAYS AGO
$699,000
Studio
1ba
536 sqft
120 E 90th St #12G,
New York, NY 10128
LISTING BY: ALEX TEMBELIS, LREB"
32,1298000,3,3,,"42-25 Orient Ave,Little Neck, NY 11363",True,https://www.trulia.com/p/ny/little-neck/42-25-orient-ave-little-neck-ny-11363--2397661292,"TIFFANY C WONG, LREB","NEW - 2 DAYS AGO
$1,298,000
3bd
3ba
42-25 Orient Ave,
Little Neck, NY 11363
LISTING BY: TIFFANY C WONG, LREB"
33,289880,1,1,700,"141-18 79th Ave #3F,Flushing, NY 11367",True,https://www.trulia.com/p/ny/flushing/141-18-79th-ave-3f-flushing-ny-11367--2624993580,"WRL REALTY, LLC","NEW - 2 DAYS AGO
$289,880
1bd
1ba
700 sqft
141-18 79th Ave #3F,
Flushing, NY 11367
LISTING BY: WRL REALTY, LLC"
34,2895000,3,2,,"490 W End Ave #11E,New York, NY 10024",True,https://www.trulia.com/p/ny/new-york/490-w-end-ave-11e-new-york-ny-10024--2226721237,DOUGLAS ELLIMAN,"NEW - 2 DAYS AGO
$2,895,000
3bd
2ba
490 W End Ave #11E,
New York, NY 10024
LISTING BY: DOUGLAS ELLIMAN"
35,1295000,2,2,,"105 W 13th St #9C,New York, NY 10011",True,https://www.trulia.com/p/ny/new-york/105-w-13th-st-9c-new-york-ny-10011--2177359462,DOUGLAS ELLIMAN,"NEW - 2 DAYS AGO
$1,295,000
2bd
2ba
105 W 13th St #9C,
New York, NY 10011
LISTING BY: DOUGLAS ELLIMAN"
36,1785000,2,2,1232,"524 E 72nd St #32A,New York, NY 10021",True,https://www.trulia.com/p/ny/new-york/524-e-72nd-st-32a-new-york-ny-10021--2088856902,R NEW YORK,"NEW - 2 DAYS AGO
$1,785,000
2bd
2ba
1,232 sqft
524 E 72nd St #32A,
New York, NY 10021
LISTING BY: R NEW YORK"
37,579000,3,2,1175,"150-27 116th Ave S,Jamaica, NY 11434",True,https://www.trulia.com/p/ny/jamaica/150-27-116th-ave-s-jamaica-ny-11434--2624985723,PRIMEROCK REAL ESTATE GROUP INC,"NEW - 2 DAYS AGO
$579,000
3bd
2ba
1,175 sqft
150-27 116th Ave S,
Jamaica, NY 11434
LISTING BY: PRIMEROCK REAL ESTATE GROUP INC"
38,665000,1,1,,"176 E 77th St #3F,New York, NY 10075",True,https://www.trulia.com/p/ny/new-york/176-e-77th-st-3f-new-york-ny-10075--2193078588,BROWN HARRIS STEVENS,"NEW
OPEN SUN, 12-2PM
$665,000
1bd
1ba
176 E 77th St #3F,
New York, NY 10075
LISTING BY: BROWN HARRIS STEVENS"
39,1142000,2,2,,"176 E 77th St #3FG,New York, NY 10075",True,https://www.trulia.com/p/ny/new-york/176-e-77th-st-3fg-new-york-ny-10075--2624985031,BROWN HARRIS STEVENS,"NEW
OPEN SUN, 12-2PM
$1,142,000
2bd
2ba
176 E 77th St #3FG,
New York, NY 10075
LISTING BY: BROWN HARRIS STEVENS"
0,1280000,5,4,2496,"457 Beach 145 St,Rockaway Park, NY 11694",True,https://www.trulia.com/p/ny/rockaway-park/457-beach-145-st-rockaway-park-ny-11694--2123440685,EXIT REALTY TOP PROPERTIES,"NEW - 2 DAYS AGO
$1,280,000
5bd
4ba
2,496 sqft
457 Beach 145 St,
Rockaway Park, NY 11694
LISTING BY: EXIT REALTY TOP PROPERTIES"
1,1500000,6,4,,"147-54 Huxley Street,Jamaica, NY 11422",True,https://www.trulia.com/p/ny/jamaica/14754-huxley-st-jamaica-ny-11422--720262,CENTURY 21 AA REALTY,"NEW
OPEN SAT, 1-3PM
$1,500,000
6bd
4ba
147-54 Huxley Street,
Jamaica, NY 11422
LISTING BY: CENTURY 21 AA REALTY"
2,610000,3,2,,"64-34 102nd Street UNIT 11Z,Rego Park, NY 11374",True,https://www.trulia.com/p/ny/rego-park/64-34-102nd-st-11z-rego-park-ny-11374--2397698563,DOUGLAS ELLIMAN REAL ESTATE,"NEW - 1 DAY AGO
$610,000
3bd
2ba
64-34 102nd Street UNIT 11Z,
Rego Park, NY 11374
LISTING BY: DOUGLAS ELLIMAN REAL ESTATE"
3,428000,2,1,1000,"6474 Saunders Street UNIT 3B,Flushing, NY 11374",True,https://www.trulia.com/p/ny/flushing/6474-saunders-st-3b-flushing-ny-11374--2474866654,EXIT REALTY FIRST CHOICE,"NEW
OPEN SUN, 1-3PM
$428,000
2bd
1ba
1,000 sqft
6474 Saunders Street UNIT 3B,
Flushing, NY 11374
LISTING BY: EXIT REALTY FIRST CHOICE"
4,1600000,3,4,3500,"29-42 214th Place,Bayside, NY 11360",True,https://www.trulia.com/p/ny/bayside/29-42-214th-pl-bayside-ny-11360--2197736649,EXIT REALTY TEAM,"NEW
OPEN SAT, 2-4PM
$1,600,000
3bd
4ba
3,500 sqft
29-42 214th Place,
Bayside, NY 11360
LISTING BY: EXIT REALTY TEAM"
5,1250000,4,3,,"138-28 10th Avenue,Whitestone, NY 11357",True,https://www.trulia.com/p/ny/whitestone/138-28-10th-ave-whitestone-ny-11357--2560400104,DOUGLAS ELLIMAN REAL ESTATE,"NEW
OPEN SUN, 1-3PM
$1,250,000
4bd
3ba
138-28 10th Avenue,
Whitestone, NY 11357
LISTING BY: DOUGLAS ELLIMAN REAL ESTATE"
6,2900000,4,3,2500,"150 W 87th Street UNIT 5-AB,New York, NY 10024",True,https://www.trulia.com/p/ny/new-york/150-w-87th-st-5-new-york-ny-10024--2332905824,R NEW YORK,"NEW - 2 DAYS AGO
$2,900,000
4bd
3ba
2,500 sqft
150 W 87th Street UNIT 5-AB,
New York, NY 10024
LISTING BY: R NEW YORK"
7,259000,2,1,850,"2029 E 58th St #144D,Brooklyn, NY 11234",True,https://www.trulia.com/p/ny/brooklyn/2029-e-58th-st-144d-brooklyn-ny-11234--2307443855,EXP REALTY BKNY,"NEW - 2 DAYS AGO
$259,000
2bd
1ba
850 sqft
2029 E 58th St #144D,
Brooklyn, NY 11234
LISTING BY: EXP REALTY BKNY"
8,1125000,1,1,915,"340 E 64th St #21A,New York, NY 10065",True,https://www.trulia.com/p/ny/new-york/340-e-64th-st-21a-new-york-ny-10065--2088909103,CORCORAN,"NEW - 2 DAYS AGO
$1,125,000
1bd
1ba
915 sqft
340 E 64th St #21A,
New York, NY 10065
LISTING BY: CORCORAN"
9,467000,0,1,500,"176 E 77th St #3G,New York, NY 10075",True,https://www.trulia.com/p/ny/new-york/176-e-77th-st-3g-new-york-ny-10075--2193078712,BROWN HARRIS STEVENS,"NEW
OPEN SUN, 12-2PM
$467,000
Studio
1ba
500 sqft
176 E 77th St #3G,
New York, NY 10075
LISTING BY: BROWN HARRIS STEVENS"
10,4500000,4,3,5298,"502 E 118th St,New York, NY 10035",True,https://www.trulia.com/p/ny/new-york/502-e-118th-st-new-york-ny-10035--2088899799,CORCORAN,"NEW - 2 DAYS AGO
$4,500,000
4bd
3ba
5,298 sqft
502 E 118th St,
New York, NY 10035
LISTING BY: CORCORAN"
11,1575000,1,1,760,"322 W 57th St #40C,New York, NY 10019",True,https://www.trulia.com/p/ny/new-york/322-w-57th-st-40c-new-york-ny-10019--2088848542,APT212 INC,"NEW - 2 DAYS AGO
$1,575,000
1bd
1ba
760 sqft
322 W 57th St #40C,
New York, NY 10019
LISTING BY: APT212 INC"
12,1250000,2,2,,"175 Riverside Dr #14L,New York, NY 10024",True,https://www.trulia.com/p/ny/new-york/175-riverside-dr-14l-new-york-ny-10024--2192110882,COMPASS,"NEW
OPEN SUN, 12-1PM
$1,250,000
2bd
2ba
175 Riverside Dr #14L,
New York, NY 10024
LISTING BY: COMPASS"
13,359000,2,1,1000,"92-05 Whitney Ave #B44,Elmhurst, NY 11373",True,https://www.trulia.com/p/ny/elmhurst/92-05-whitney-ave-b44-elmhurst-ny-11373--2624414153,CENTURY HOMES REALTY GROUP LLC,"NEW - 2 DAYS AGO
$359,000
2bd
1ba
1,000 sqft
92-05 Whitney Ave #B44,
Elmhurst, NY 11373
LISTING BY: CENTURY HOMES REALTY GROUP LLC"
14,1825000,2,3,1441,"3D Plan in Quay Tower,Brooklyn, NY 11201",True,https://www.trulia.com/builder-community-plan/Quay-Tower-3d-2061496925,SERHANT,"NEW
NEW CONSTRUCTION
BUILDABLE PLAN
$1,825,000+
2bd
3ba
1,441 sqft
3D Plan in Quay Tower,
Brooklyn, NY 11201
LISTING BY: SERHANT"
15,615000,3,2,1320,"145 Roe St,Staten Island, NY 10310",True,https://www.trulia.com/p/ny/staten-island/145-roe-st-staten-island-ny-10310--2008814955,COLDWELL BANKER ADVANTAGE,"NEW - 2 DAYS AGO
$615,000
3bd
2ba
1,320 sqft
145 Roe St,
Staten Island, NY 10310
LISTING BY: COLDWELL BANKER ADVANTAGE"
16,699000,3,2,1040,"20 Tompkins Cir,Staten Island, NY 10301",True,https://www.trulia.com/p/ny/staten-island/20-tompkins-cir-staten-island-ny-10301--1044558423,DITOMMASO REAL ESTATE,"NEW - 2 DAYS AGO
$699,000
3bd
2ba
1,040 sqft
20 Tompkins Cir,
Staten Island, NY 10301
LISTING BY: DITOMMASO REAL ESTATE"
17,295000,1,1,484,"175 Zoe St #2R,Staten Island, NY 10305",True,https://www.trulia.com/p/ny/staten-island/175-zoe-st-2r-staten-island-ny-10305--2008758775,VISMITH HOMES REALTY INC.,"NEW - 2 DAYS AGO
$295,000
1bd
1ba
484 sqft
175 Zoe St #2R,
Staten Island, NY 10305
LISTING BY: VISMITH HOMES REALTY INC."
18,449000,2,1,950,"580 84th St #1C,Brooklyn, NY 11209",True,https://www.trulia.com/p/ny/brooklyn/580-84th-st-1c-brooklyn-ny-11209--2478497127,DITOMMASO REAL ESTATE,"NEW - 2 DAYS AGO
$449,000
2bd
1ba
950 sqft
580 84th St #1C,
Brooklyn, NY 11209
LISTING BY: DITOMMASO REAL ESTATE"
19,1280000,5,4,2496,"457 Beach 145th St,Far Rockaway, NY 11694",True,https://www.trulia.com/p/ny/far-rockaway/457-beach-145th-st-far-rockaway-ny-11694--2010492363,EXIT REALTY TOP PROPERTIES,"NEW - 2 DAYS AGO
$1,280,000
5bd
4ba
2,496 sqft
457 Beach 145th St,
Far Rockaway, NY 11694
LISTING BY: EXIT REALTY TOP PROPERTIES"
20,725000,3,2,,"108-15 97th Avenue,South Richmond Hill, NY 11419",True,https://www.trulia.com/p/ny/south-richmond-hill/108-15-97th-ave-south-richmond-hill-ny-11419--2397932626,TERRA REALTY GROUP INC,"NEW - 2 DAYS AGO
$725,000
3bd
2ba
108-15 97th Avenue,
South Richmond Hill, NY 11419
LISTING BY: TERRA REALTY GROUP INC"
21,875000,1,1,600,"130 E 17th St #3A,New York, NY 10003",True,https://www.trulia.com/p/ny/new-york/130-e-17th-st-3a-new-york-ny-10003--2478461772,COMPASS,"NEW
OPEN SUN, 11:30-1PM
$875,000
1bd
1ba
600 sqft
130 E 17th St #3A,
New York, NY 10003
LISTING BY: COMPASS"
22,2650000,3,2,2000,"315 E 65th St #5EF,New York, NY 10065",True,https://www.trulia.com/p/ny/new-york/315-e-65th-st-5ef-new-york-ny-10065--2327876111,COMPASS,"NEW
OPEN SUN, 2-3:30PM
$2,650,000
3bd
2ba
2,000 sqft
315 E 65th St #5EF,
New York, NY 10065
LISTING BY: COMPASS"
23,1697000,2,2,1350,"340 W 86th St #8C,New York, NY 10024",True,https://www.trulia.com/p/ny/new-york/340-w-86th-st-8c-new-york-ny-10024--2088873584,SOTHEBY'S INTERNATIONAL REALTY,"NEW
OPEN SUN, 11:30-1:30PM
$1,697,000
2bd
2ba
1,350 sqft
340 W 86th St #8C,
New York, NY 10024
LISTING BY: SOTHEBY'S INTERNATIONAL REALTY"
24,319000,1,1,900,"31-65 138th St #4C,Flushing, NY 11354",True,https://www.trulia.com/p/ny/flushing/31-65-138th-st-4c-flushing-ny-11354--2398446929,ELEGRAN ; FORBES GLOBAL PROPERTIES,"NEW
OPEN SUN, 11-12PM
$319,000
1bd
1ba
900 sqft
31-65 138th St #4C,
Flushing, NY 11354
LISTING BY: ELEGRAN ; FORBES GLOBAL PROPERTIES"
25,199000,0,1,550,"83-60 Vietor Avenue UNIT 1A,Elmhurst, NY 11373",True,https://www.trulia.com/p/ny/elmhurst/83-60-vietor-ave-1a-elmhurst-ny-11373--2398346700,N & H REALTY GROUP INC,"NEW - 2 DAYS AGO
$199,000
Studio
1ba
550 sqft
83-60 Vietor Avenue UNIT 1A,
Elmhurst, NY 11373
LISTING BY: N & H REALTY GROUP INC"
26,1850000,9,3,2700,"728 Monroe St,Brooklyn, NY 11221",True,https://www.trulia.com/p/ny/brooklyn/728-monroe-st-brooklyn-ny-11221--184432,"ROBYN SIMON, LREB","NEW - 2 DAYS AGO
$1,850,000
9bd
3ba
2,700 sqft
728 Monroe St,
Brooklyn, NY 11221
LISTING BY: ROBYN SIMON, LREB"
27,1299999,3,2,1260,"2118 37th St,Long Island City, NY 11105",True,https://www.trulia.com/p/ny/long-island-city/2118-37th-st-long-island-city-ny-11105--2009510393,REALTY EXECUTIVES TODAY,"NEW - 2 DAYS AGO
$1,299,999
3bd
2ba
1,260 sqft
2118 37th St,
Long Island City, NY 11105
LISTING BY: REALTY EXECUTIVES TODAY"
